OBJECTID,MAJOR,MINOR,PIN,SHAPE_LENGTH,SHAPE_AREA,COUNTY,JURISDICTION,HASPARCELLU,PSRCID,FIRSTOFTAXPAYERNAME,PROPNAME,EDU_LOW,EDU_MED,EDU_HIGH,FOO_LOW,FOO_MED,FOO_HIGH,GOV_VERYLOW,GOV_LOW,GOV_MED,GOV_HIGH,GOV_VERYHIGH,IND_LOW,IND_MED,IND_HIGH,NOEMP,MED_LOW,MED_MED,MED_HIGH,OFC_LOW,OFC_MED,OFC_HIGH,OTH_LOW,OTH_MED,OTH_HIGH,RET_VERYLOW,RET_LOW,RET_MED,RET_HIGH,SVC_LOW,SVC_MED,SVC_HIGH,SFUNITS,APTUNITS,CONDOUNITS,TAZ_P,SUBAREA,CONVERSION,EMPTOT_P,EMPEDU_P,SQFT_EDU,EMPFOO_P,SQFT_FOO,EMPGOV_P,SQFT_GOV,EMPIND_P,SQFT_IND,EMPMED_P,SQFT_MED,EMPOFC_P,SQFT_OFC,EMPOTH_P,SQFT_OTH,EMPRET_P,SQFT_RET,EMPSVC_P,SQFT_SVC,EMPEDU_ESD,EMPFOO_ESD,EMPGOV_ESD,EMPIND_ESD,EMPMED_ESD,EMPOFC_ESD,EMPOTH_ESD,EMPRET_ESD,EMPSVC_ESD,EMPTOT_ESD
336181,405472,110,4054720110,689.6187425,27923.31111,King,,1,1012746,LUCCHESE PAUL C+KERRI L,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1202.0,45.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
336313,405570,400,4055700400,492.0298125,14667.61151,King,Kirkland,1,1012880,OKRASINSKI EDWARD B+MOIRA D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,827.0,24.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
340794,410450,58,4104500058,1457.189288,48807.25105,King,Kirkland,1,1017376,DEITCH MICHAEL J,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,694.0,25.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,1.0
340992,410710,260,4107100260,810.5758874,20588.66814,King,Clyde Hill,1,1017574,OLSON MICHAEL D+SANDRA J,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,631.0,50.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,1.0
342069,412850,570,4128500570,844.5983536,17870.97643,King,Bellevue,1,1018652,BELLEVUE CITY OF/UTILITIES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
342071,412850,590,4128500590,1177.304354,29765.35899,King,Bellevue,1,1018641,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,1,0,1.0
343346,413942,730,4139420730,10455.93697,831522.9906,King,Bellevue,1,1020022,BELLEVUE CITY OF/PARKS,TRACT T LAKEMONT PARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343450,413943,1000,4139431000,2866.154998,55543.35936,King,Bellevue,1,1020124,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343541,413944,900,4139440900,7209.082514,158639.6048,King,Bellevue,1,1020212,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,1.0
343625,413945,810,4139450810,1626.730367,38053.54856,King,Bellevue,1,1020278,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343631,413945,870,4139450870,3416.343249,277562.0547,King,Bellevue,1,1020311,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343633,413945,890,4139450890,2377.926565,41140.15775,King,Bellevue,1,1020281,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1.0
343681,413946,480,4139460480,3739.342318,76523.05107,King,Bellevue,1,1020335,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343737,413948,450,4139480450,5368.697605,141853.5279,King,Bellevue,1,1020412,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343805,413950,440,4139500440,648.2288019,10643.90305,King,Bellevue,1,1020462,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343827,413955,190,4139550190,2952.055603,40811.74886,King,Bellevue,1,1020507,LAKEMONT HEIGHTS HOA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343830,413955,220,4139550220,1598.6187,20958.45371,King,Bellevue,1,1020509,LAKEMONT HEIGHTS HOA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
343868,413960,380,4139600380,4333.130952,218575.3671,King,Bellevue,1,1020534,BELLEVUE CITY OF/PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
344467,414165,320,4141650320,7577.817572,219117.5725,King,Bellevue,1,1021150,BELLEVUE CITY OF/UTILITIES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.0,6.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
344541,414175,190,4141750190,3430.149042,190920.7439,King,Redmond,1,1021236,CHAFFEY HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.0,30.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
344715,414552,60,4145520060,728.2385068,12083.47786,King,Bellevue,1,2040,YAV CHHAY K+DAO T TRAN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,613.0,14.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
345567,416410,86,4164100086,464.1938005,9403.628833,King,Kenmore,1,1022271,CFN PROPERTIES,EVERGREEN ELECTRIC,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.0,42.0,med,16.8452307692,0,0,0.0,0,0,0,13.5,7500,0.0,0,3.34523076923,1208,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,2,0,0,2.0
351700,427660,70,4276600070,565.4805781,7317.049174,King,Kenmore,1,1028497,KENMORE CITY OF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
353241,430972,20,4309720020,826.1771312,38484.98396,King,,1,1030053,JOCHIM RAIF+LISA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,642.0,48.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1.0
353258,430972,190,4309720190,7583.578239,661635.7069,King,,1,1030057,KING COUNTY-PARKS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.0,48.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
354612,432341,0,4323410000,1869.472151,198206.3952,King,Bellevue,1,1031435,,WESTIN HOTEL AT LINCOLN SQUARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337827,0,0,0,0,0,41.0,3.0,veryhigh,1216.1772,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1216.1772,337827,0,789,0.0,27,0,1774,0,164,165,2919.0
354613,432342,0,4323420000,1869.472151,198206.3952,King,Bellevue,1,1031435,,LINCOLN SQUARE OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,3.0,veryhigh,1936.8612,0,0,0.0,0,0,0,0.0,0,0.0,0,1936.8612,538017,0.0,0,0.0,0,0.0,0,0,789,0.0,27,0,1774,0,164,165,2919.0
354614,432343,0,4323430000,1869.472151,198206.3952,King,Bellevue,1,1031435,,LINCOLN SQUARE RETAIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285417,0,0,0,0,0,0,0,41.0,3.0,veryhigh,1284.3765,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1284.3765,285417,0.0,0,0,789,0.0,27,0,1774,0,164,165,2919.0
368704,510450,400,5104500400,1669.77696,32105.67605,King,Kirkland,1,1045576,MAPLERIDGE TWNHM ASSN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.0,27.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1.0
373619,519510,40,5195100040,1035.081627,53267.49052,King,Bellevue,1,1050546,FIRST CONGREGATIONAL CHURCH,"ATRIUM BUILDING, ASSOC PARCELS CK NOTES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,3.0,veryhigh,90.8676,0,0,0.0,0,0,0,0.0,0,0.0,0,90.8676,25241,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,70,0,0,13,83.0
373622,519510,61,5195100061,320.9910512,4726.804017,King,Bellevue,1,1050546,FIRST CONGREGATIONAL CHURCH,VACANT LAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,3.0,veryhigh,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,70,0,0,13,83.0
376843,525550,150,5255500150,359.1676642,7971.881447,King,Bothell,1,1053782,KAAS PATRICIA A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,917.0,43.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
377667,530240,260,5302400260,1742.144753,45493.36766,King,Kenmore,1,1054606,VISCOUNT NICHOLAS F+JEANNIE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,915.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1.0
377671,530240,300,5302400300,1640.068694,37287.2661,King,Kenmore,1,1054610,NYSTROM MARTIN J+JEANNE M,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,915.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
377700,530240,590,5302400590,630.4228512,21285.58488,King,Kenmore,1,1054640,AUGUSTYNIEWICZ MARK A+MARNA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,915.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,0,0,1.0
384096,542100,50,5421000050,955.9953862,15820.4376,King,Kirkland,1,933130,KIRKLAND CITY OF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.0,27.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
390029,549142,0,5491420000,645.7921769,19663.36907,King,Bellevue,1,1067080,,METROPOLITAN RESIDENTIAL CONDOMINIUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44.0,3.0,veryhigh,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,1,30,0,0,1,33.0
394969,563050,322,5630500322,881.555165,38867.28306,King,Kenmore,1,1072106,MIKULICH MARIO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,903.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
395259,563150,712,5631500712,734.8568161,13096.64382,King,Kenmore,1,1072400,XIAO LAM LI+NING PING WANG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
395549,563450,14,5634500014,574.8193492,6292.797148,King,Kenmore,1,1072689,VERGARA FELIPE Q + RUBY M,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,1.0
400931,573960,1520,5739601520,438.0207322,10326.19736,King,Bellevue,1,1078168,MOORE LOYD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,459.0,7.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
403010,605450,40,6054500040,5035.824245,1141392.891,King,Bellevue,1,1080272,BELLEVUE CITY OF/TRANS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.0,11.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
403902,606530,30,6065300030,549.9841279,17176.95379,King,Bellevue,1,1081171,ROTHSTEIN JASON A+ALYSSA L,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,485.0,7.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
404216,606763,40,6067630040,1967.073178,127014.879,King,Bellevue,1,1081484,IVANHOE CAMBRIDGE PROPERTY,FOUR NEWPORT BUILDING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.0,13.0,med,431.465538462,0,0,0.0,0,0,0,0.0,0,0.0,0,431.465538462,155807,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,285,0,0,2,287.0
411605,615790,96,6157900096,935.6932931,13109.4231,King,Bothell,1,2576,ARTHUR DAVID L DR,DOYLE CHIROPRACTIC CLINIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.0,43.0,med,11.07,0,0,0.0,0,0,0,0.0,0,11.07,2460,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
411608,615790,130,6157900130,1543.926395,91093.14715,King,Bothell,1,1088894,NORTHCLIFFE ESTATES DEV CRP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.0,43.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0
413626,619055,20,6190550020,167.5075236,1091.060885,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413627,619055,30,6190550030,162.5118957,1030.603712,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413628,619055,40,6190550040,160.1884172,1028.123452,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413629,619055,50,6190550050,162.3983524,1041.003452,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413630,619055,60,6190550060,164.0006316,1058.732774,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413631,619055,70,6190550070,163.9681787,1058.439764,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413632,619055,80,6190550080,163.936368,1058.20923,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413633,619055,90,6190550090,167.2324468,1157.84802,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413634,619055,100,6190550100,169.0744316,1176.070129,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413635,619055,110,6190550110,166.1695811,1076.242549,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413636,619055,120,6190550120,166.2762812,1077.065806,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413637,619055,130,6190550130,166.4050652,1078.057435,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413638,619055,140,6190550140,159.7447996,1013.207629,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413639,619055,150,6190550150,140.7511658,827.8470711,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413640,619055,160,6190550160,131.4430708,797.4716734,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
413641,619055,170,6190550170,130.5734924,847.8104618,King,Kenmore,1,1090930,MOSAIC HOMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916.0,42.0,med,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,2,0,1,6.0
